id,followers,genres,name,popularity
6IZOq4fC3vRZvcMdnqME9h,2463,[],Dedboii Kez,35
7o4jUmg3xAzo6IYUawh2YE,2189,[],Token Black,39
5r2d1vMFtAGUsUOvH6WiSy,7442,[],Natsu Fuji,30
6wFu8qYepLnl61GixCI5cu,9202,[],Chris Patrick,46
1AEcYuYaDNec9P78iZVhBL,1263,[],Matt Houston,26
3se2pa6Ll5dNr13OS4jrkw,241,[],TitoKMF,13
2nLKb5KOTjny5GUxbR8doa,5121,[],Oddwin,35
7K0Vn2U6JYVDq0NlwvqNuc,313,[],Redster,27
10IrmnIj8FmleJotGxwTRX,1186,[],Ham Sandwich,42
46ZR1UUZY1GAt4DmlQbZs4,472,[],BlackLynk,30
1MCkoPxCEoJoTYtgumXEsz,1507,['toronto rap'],Jae Bee,33
0lZolDsQ2jUksGu4IO2dW7,1255,[],Gallo,27
1XCplohbxhGbaeaHQ4AZJU,5619,[],Cliff Savage,36
0XyCnzVF7zVzBrwbPxmru7,185,[],Block Hemi,23
7fl3y0InHh2hKbSSZWaXMr,87,[],Bruce The Butcher,4
3eY0Fmrs32VN2eOVxiHxkd,42,['bass trap'],Payin,0
0Peqk7SaggZcrwq3S6fUpA,1698,[],Yung Dash,4
5MeE4TWsiXrro0aScppJb8,206,[],Young Mars,10
4ZWGIE23Y9LUwNiJXJ5g3T,357,[],Gene Galuska,0
7hSjGFpngu5BQ0QhAP42s9,36,[],Cristio Cornman,0
39R34YM7trqLmnERWWzIuf,477,[],AK-Official,22
61vJ3nFbu5OScUEKDv5Pem,462,['deep underground hip hop'],Manny Freshh,4
6SCLBcP1eAoTBrUA4auNMy,590,['bass trap'],Deven Coleman,0
6u7reItUSwcsvF6tGuSpRO,14,[],Armando Traglia,0
20qoI0G6ZPwoS5BJbi0ifS,1249,[],Emanuel X,21
2lTYK4jEjBGZargcfBtkxQ,152,[],Choose Up Cheese,18
4mcEsxysWBCLNoD8WO2RZa,1759,[],Mac Duna,22
6gYWNuDQhTiAZ5awxECAMC,6661,"['cali rap', 'hyphy', 'west coast trap']",Chippass,31
0J3g9zJYrynvzchjVCeiO4,3842,['west coast trap'],Young Bari,18
1ZaicRL707OxFeVMxQXczh,488,[],Stresmatic,38
6ukmUi3bMLHrIPWAmv3VYB,368,[],Boss Hogg,15
1uUD5SMoYm4StT8W3ZE5Lq,2807,"['cali rap', 'hyphy', 'oakland hip hop', 'west coast trap']",Bruce Banna,25
316cPrVpf18LLtyZm7fn3y,1050,[],Telly Mac,25
3fjAQc2V7XBUBr6CGpLD0D,6627,['hyphy'],Little Bruce,24
2kE5uL8fomQcndQ5RZmshE,777,['cali rap'],Teflon Twaun,15
6BMK88s7v3x5t9NJ6N9q3w,3548,[],Street Knowledge,23
54EWi5KY2lo3zgmzhsDyDm,3283,['bay area hip hop'],Smigg Dirtee,35
0F6kIbbEaobwGwV8vGHuDU,4919,[],Dubb 20,26
7lX7FtZUfo58ByqmVOC0JA,1048,['west coast trap'],4rAx,37
3H5DiBayCLv9XaZsbgK9jl,1931,['cali rap'],Mazerati Ricky,25
7wp1jlmUO0mMWcQtjmsW8p,61,[],BLCK,0
0daSHuKxoXYl50HIQ9aKzt,8508,[],Yung Fusion,59
5LClTcDNV5HUpdWfhRAZEW,151,['canadian hip hop'],Dhamiri,4
5zwkLIDICG0bO9zSKDR01v,201,['normal indie'],Jay Trilogy,17
2w5vinTlVvdveFjFYHazgu,1146,[],Mike Rebel,23
1nNWkQcMhnX1WFHFlpAeXw,998,[],Ilajide,14
52bD0lfgcUwxbQMrCrYMRd,7045,['cali rap'],Mayzin,33
6eCS8ZJKUCB8VNkfscCnXs,329,[],Boomi,2
3tUS9mNjww0E2uwqbHbHz1,5009,[],Max Wassen,40
11nrhGqWLzfjFhEMwMGCtI,577,[],Shayla Hamady,21
7ja4kAPGqw068xyAVnL1RK,916,[],Kevin Jazz,14
2YsqCcqrVceIkf5TPZFHyy,3956,[],Avstin James,18
3Cg0rSSfCzV3tJZQyaKlRX,1645,['virginia hip hop'],MJx Music,20
6oGcE2BbXEpjzrAGUd65Jd,52,[],Don Jet,0
3CFHha2ZgHaTn7MYlb8IIQ,564,[],Caezer,25
7eD6KWTeu81k4qcy1taHaj,3787,['sad rap'],Naits,40
15oIuZJ5YiQIvanCbW7TKC,4,[],Soomo,0
1CeK5f5JpxqeeVPIbhcQtM,4,[],Lost Factor,0
7JLHYaI2cs4DRJGMKa9Vaf,11,[],Yusef Lateef aka Barocka,0
1kbSUoux6t6cIRbIdvarOt,757,['maine hip hop'],Shane Reis,24
6VGHiGWmE6sbAviW0A4bC6,3,[],JM CASANOVA,0
0Nvu8rkYHICKyvgzRKcU5m,30,['maine hip hop'],Grant Street Orchestra,0
5Z06T7P6yKU2WxLQWSoq3O,1419,['maine hip hop'],Cam Groves,28
7FJmFOJX7UICzhOWqcvxd7,1023,['maine hip hop'],J Spin,26
6aQi1PdPvppidEdpm87OwF,29,[],Lil' Rachett,11
2KOkauaih9LxpGf7P79HYE,4,[],beeps and tones,0
6sQgqdKBql9LhMYQg1qfYh,35,['chip hop'],Tommy Guns,5
3e1TYfZqbfgpmyOPHkKp6k,29,[],Azzja,3
02UH7n6r5ioNMDeZhOoWMu,44,[],Loud Neighbors,0
1KQfgbLoepRZSjszu57chp,108,['maine hip hop'],Educated Advocates,0
3R5LHnhCxsosxrulPEKfmh,2,[],Click North,0
5Wfj4pVl86uLumr0UybNdw,6,[],Ibi,0
1MjWUdOfqvelcEgEqQgVdk,40,['maine hip hop'],Doctor Astronaut,0
34tS2PCKXlfyyxvvBDxZ5m,3186,[],Yoshi Thompkins,38
7MmolAHKbrszXiOaS47Bwn,7897,['dark trap'],Mikey The Magician,36
6hYtZ5PUWafd3UhUGwgzXH,1126,[],King Fresco,31
40mkfSMWyLgLvXbcdtDOCJ,17659,"['atl hip hop', 'underground hip hop']",Two-9,36
52pRSMo0NAUvqFzScMm8Iz,26073,['pop r&b'],Marvin Dark,36
0OgGaYWmsCmqI5pAD4fJNe,20381,"['pop r&b', 'trap soul']",Oshea,32
3jT7IeLgXbSz86qKUq7Bqc,13594,['minnesota hip hop'],Rajitheone,32
3x1xuPkc7ZoWEzzPyI0KiJ,6007,['pop r&b'],Kid Evo,18
7qacjrrvORi63wtlHn3FMD,4170,['trap soul'],One After None,34
3WspE241Z8dValnThczuVL,8897,[],Flawless Tha Don,16
296EGB39tfrcw5UHq9ofSO,5789,[],Dom Marcell,0
7Lf1DSH6dad1bBqzEQx6gC,1011,[],Lil DeadBoy,4
0MrgtNo958Mudr1vuTtGs7,6455,[],M Dot Brando,24
4XkmWoShCjWe9Txw66EGjx,26386,[],Lion Cayden,8
7gVGFBAfEIuoNqplhWwN9h,12062,[],Alex Dutty,35
5I3TXXey0uyUqxhEkys5sd,646,[],Cameron Cartee,31
04ptcJ1twdWu0fDEGpPtuf,1666,[],M3XX D4MIAN,6
0eylilUBgdBSri4yMFI2L0,6579,[],Gucci Savage,8
4hb1qLo0DeRx7s9If3QI1B,30583,[],Aaron Crowder,0
7jOMp2fjgxXDlWLBpwVpZX,253,['asian american hip hop'],ChingYung,1
0vbZjq84gsmfnYxywipQoT,26228,[],Ernez,1
3t4dtvAzT6mSui1MHYMpWg,703,[],51b,21
6p6hgLendP25D8QRQINsPp,9889,[],MaWayy,35
6M7NAIU2PtggWRTteconKt,4928,[],Drastiqe Outlaw,6
3XxDRDfDWOE0jGCMyqZCuf,11876,[],Phil Phauler,42
4gYiiv28gyUQXzGxSK3uex,30117,[],Traedakidd,30
4oQrSS2785P3mio5SuOO31,804,[],Jasper Typical,7
3P21NSuVaQhsBfCd4fkemF,112,[],Yung Proof,3
4Yg9zy6rD3taOInTXYV56W,808,[],Crab Lord,5
5fsLLlqSwHbGKYuPQp1Wfi,3460,['indiana hip hop'],F L A C O,19
5LjFH4miadvxVCJdSH77IW,262,[],J Lite,0
5IqDj5Ulr6P4yvr4pWG3VG,7011,[],Phamous,34
4aKn1BEIPXndnqVpK1jgdq,228,[],Isaac Kawelo,1
0qowTqNw4bE0sJ6htwn9Cj,6762,[],Young Deluxe,6
2OKhgZcRr3jld3W7crDNbO,7493,[],The Backpack Kid,23
51TqGFHX26m419xOeTJe4D,329,[],Fasscoupe,12
3UkjkYH3InGv1apNX8UpHL,2204,['portland hip hop'],Keith Canva$,27
17bwmmtsb1mLB0E3aWrCVA,907,['deep underground hip hop'],Sip,23
54JkMtNUOIL2U0KjJzBydp,4378,[],Beast 1333,32
5uI39pCYS9jcJAf3rZs4H5,5728,['spiritual hip hop'],Cambatta,31
0GcUHtb8SeBqvOodxIIb2E,10152,['spiritual hip hop'],Lizzy Jeff,38
0GHC5iFTiwth7Rf4ZAFSkG,867,['bc underground hip hop'],Ato-Mik,25
4yIBmnW8bMq1V0C2N0Z1pb,2026,['spiritual hip hop'],crewZ,25
4eSeXhj9vu0qH2zlZAx3Xe,23190,[],Malcom Shakur,14
7uP5HSD7t9axzG1T8dGLnm,2109,['spiritual hip hop'],SOTOV,15
6m40c4149RPTYV42tlaIQ6,2086,['spiritual hip hop'],Spxtrm,24
6lqPZa0QW1RILrbmuJvjfi,1642,['spiritual hip hop'],3rd Eye Indigo,26
4hfJ81Cndu7eddmO71DZdK,6932,['spiritual hip hop'],DONNY ARCADE,31
5eegbyYQh0hw0r8BYYGbAG,357,['spiritual hip hop'],Ras Arcane,7
6DJTPnzX7DrhXGPvpyme39,2574,['spiritual hip hop'],Truthseekah,23
6dRfu0anuU9xTPClWedHRW,1981,[],Know Self,27
2qz6a42erIvThkmWsO96UE,8495,['spiritual hip hop'],4biddenknowledge,32
5U59bhe4N5CcwgGO36nqxm,2257,['spiritual hip hop'],FR33SOL,31
5YudND80VY7m9TOpPGFMlA,150,[],tree.,15
5o8RiwR1xSdWspKTBphr3n,6680,['spiritual hip hop'],D'rok the Menace,31
1lmNbeKCDXV9C86TwWmbdu,8909,['spiritual hip hop'],Illuminati Congo,35
5pwZaTQ66zS2UmolKeGRwv,1214,[],Donny Drama,13
5BfDINDM09lRl3B8WfLFiz,3066,[],No-uh,36
2w4TUuwxwWPYy1eDqWolzC,1458,[],Nolan Santo,19
7jIJj8RkZwjWDICleqIReE,756,[],Gump,19
73psb0hWCxURLL833HOSQj,2520,[],Via CJ,30
0BUoHxg7K5AoE2QCwDMTV4,339,[],Sujal Bhandari,30
3bF8pp72xvG2fB6AZHHPTI,3213,[],TaylorKeith,19
4tb8lx14fMl6nwOLsKBGgQ,4080,"['deep underground hip hop', 'ok indie']",Josh Sallee,34
3k8q0eqrqyiaXK09jiwPaE,2354,[],Carlton Carvalho,31
2aFeTxmeyhP9GTw2pU4gM7,6474,['deep underground hip hop'],Seven Trill,23
0WGAC29pTpw0xMliJ32OkB,28229,[],VI Seconds,47
2KcaO0L5eaYU8MwfAFmBlM,12601,['conscious hip hop'],Ali Tomineek,32
4fjG4C4Hw7fnV7158rMUXD,145,[],Tim Stacks,6
6YY8kfgPtpc49TxClWFKS0,15486,['trap mexicano'],Dezzy Hollow,45
7qbuh3bXCMVC1NdxpKb1ef,7636,['deep underground hip hop'],Caleb Brown,20
0d44l789sOUhM9qCJLeuxp,822,['deep underground hip hop'],Danon,22
7fRT86CE33s5NaCmUZY4VB,2984,['deep underground hip hop'],98kb,12
7whPVfU3nQUrr0HjFU1N2l,590,['ottawa rap'],Dodo Bank$,7
24YYWGaxQrTqvrZxEMO4qm,85,[],YungRipp,0
77JDQcX8bfNkivwyOBVVIs,96,['deep underground hip hop'],Skalde Blase,5
5c8tMAT77mkaa8XnwG5pUR,381,[],Keen Streetz,18
53PTUFXlO5eVfRwscHbT6u,237,[],Supremes Of The Ohio Valley,0
4kYWmYyshTZABu4Rc8POyy,726,[],Corey St.Rose,25
3G3uLTJBVqWdzwJreoH9j4,659,[],Young Nero,11
78GdFYPETzCgutsc5O5COH,17281,['atl trap'],Mak Sauce,43
38tUIVx7CsMuYw9XLnRcCw,531,['deep underground hip hop'],John Calhoun,11
6PJpsq9gEQvxNrpcpxXOJ1,287,[],Jelani Ameer,23
1fGmF8ROL6X6RQzHwnPrrc,1644,"['cali rap', 'deep underground hip hop']",Tree Thomas,21
5fgGHLXBDWtWHDyXhOiSl2,216,[],Y M G,5
1P7AnOEEUS1nyAgRNfHjuV,314,[],Bryce Williams,7
4MyW9VRfDO9BO7QacpYR2C,464,['deep underground hip hop'],Kymani Kirby,12
1X3SBmt8J4CRA1AKe4Q3IW,101,[],Sonny Digital X Que,2
2TV5Uw9i3lS5ShR0qviYOp,51,[],Roger Will,28
1HJFhckLJ6ZAsQ64yBf2d7,241,[],Lil Dust,9
2pGbal3vuB9IZ9g2TQInqk,135,[],Lil Cezer,6
2dksd9iKypYtl3u7Yz6pUx,324,[],Paul Gee,5
2P4sXBHWOqXNjbPhj7cCmg,576,['deep underground hip hop'],Don Linen,0
4biAggIYBNu0QzHWQwk9I7,264,[],Jason K Pounds,9
23lIXBO009RdZOagPymTyV,344,[],Jazz Purple,25
0zM7iL4aQ9IlzciOyD4oHC,2746,['san diego rap'],Rossi Rock,29
29AiXKmv12zkDsiVwzTDng,37544,"['cali rap', 'chicano rap', 'latin hip hop', 'west coast trap']",Young Drummer Boy,51
6h3EDETuCnGDrUk9hwvbGp,35387,['trap peruano'],OHNO,42
0cbx0hVFtnEBVGVBExW09X,22352,['chicano rap'],Self Provoked,40
0GyYbp5fSkFyWxVmfIXcFg,1481,['san diego rap'],Ryan Anthony,30
5pEIEcrTR5g3ghn9TBX04H,16472,['chicano rap'],Kruk One,42
4zYi7nhOqLxJ9u2YE8Ysca,27053,['chicano rap'],CNG,46
4rkobn5JkPJDD1yN9DVU2d,1957,['toronto rap'],Devontée,24
2zTVj9y8DnYyh5iJf105n8,594,[],52 Savage,8
6J9tWojHRyNAZmTsm1DS94,211,[],Cris Gamble,29
4sYlUtcApuykB9PNKK5NGi,804,[],愛THE BLXCK SINATRA死,17
6qbCuiHIWsiQxNhqXgc7mz,2132,[],Nasaan,18
4Mt9a6RLB9Kd9iOiEcEsYd,1038,[],Jae Fly,20
3IVgvNBMrLPCmnW7rLrYej,229,[],Someone Someone,3
4Q2jKv7JIbAgrobDr33oU4,2860,[],Saint Pitre,27
4ClzKYPgJ06uyyPmQFFtNJ,1119,['denver rap'],Sidmfkid,32
5Y4BPlrFiEr84RdmPaEOCf,2250,[],Alec Beretz,38
4ofUlHKVEMLYLsS7eCxdAx,55,[],Loudland,2
1ADCOPx0ZFZiVU03ooLSLI,640,[],Yxng Davi,34
1jYfNGUU7ITFO6BDr7osw8,677,[],✦kenji✦,33
1dFaZjZdw2kft0mrFjzmFM,234,[],Ceosonson,28
1NZNXjtSWEBuNT14RYVFyX,1615,[],Nike Boi,16
45Y3EhZoAUweUjQ9YBxdib,1055,[],1kpg,17
2ckjaNeXxXXHfZUnYWRVlP,212,[],Apex Rich,2
0EEJYcSVKIkyJDhgqTAcqa,63,[],Chasing Cities,13
4cNDCVjqjdGBLcoyj3g6os,24,[],S.L.A.M. Squad,0
1S4OKeW802iIvQ08DzSkXh,25,[],Audi Ace,0
1qlVba1Cnx73Oe0fVQt0uf,849,['deep underground hip hop'],The Black Coal,12
2s7KEZJf3T50dgaQoJBFZ7,12216,[],Noah Scharf,21
6uCXq7IoXFqGSB3L5zX5oV,1290,[],Trevor Spitta,19
0G57ms4DD5dn6wXwuFOLdO,10029,['miami hip hop'],Twelve'len,52
4nhZgEtEjdwMWdDvbJGtT4,732,['detroit hip hop'],Lil Zay,11
59mHfQjxzFT2BnRCr6NLwS,199,['detroit hip hop'],K-Doe,1
7F2fch6LquVzk2Ei7VD8M1,366,['detroit hip hop'],Charlie Picasso,0
6EnLwq95rTGY5bLXcs67OP,929,[],Sino,28
4JRcQhl7PApA9iyZM9wDEF,1137,[],Toussaint,25
1CudlXhJi5eMxl97gXMq9I,123,[],Holmes,13
54nuINMBYMQRs6bkjf65Nb,134,[],Harper,5
0MpsfY6fj5gf0R4XZzShMn,184,[],Moore,18
6bcm7H3cQoyqHxSFfvfxyk,83,[],Kador,4
6jrZ8ddK9uUf2uaD5xWwaT,45,[],Billy Deuce,0
7HFPAz72ftBrV3zuoKmROA,163,['detroit hip hop'],Bareda,2
7IYGkT5lAfAmn8BJKh060J,101,[],1-800,0
7nWNrnlp1tcsMs5PxYPKo9,103,[],Joe Kane Uncut,3
0AfTwkXxxtkG5UpAugb4G6,57,[],boodang,0
2MXP7WpcwrRiM42O40J1xO,92,[],J-Rell,4
5xLMcFqj6VUv6BQguguL0o,980,"['detroit hip hop', 'detroit trap']",Kook the Kashcow,6
41bCiNYxnZ6VLJ34syX2Cx,294,['detroit hip hop'],Young Gator,0
6Na7J1CDncU5Dbq9tjsKQg,61,[],Rahlo Nixon,0
2QoUfYh05B82kVkHkgDV9K,273,['detroit hip hop'],Pistol Atkins,0
2Fpn7gs5HeoizdVcJgAbnd,1168,['detroit hip hop'],Tuff Tone,7
3Nqyt3AKq9zN04Sfkx2Tdc,172,[],CRANE NOVACANE,1
0ged4AJ4o3c99KC9pksrxM,484,['detroit hip hop'],Go Dumb Boyz,1
4FdapHHkCt7A2w4c3fDIPE,1482,['detroit hip hop'],Cashout,16
1RBbNk4CYhyEmVdgnIceCd,35,[],T Woody,0
74bUjXkOx4X1HNHNETDnSI,196,['detroit hip hop'],Tax Holloway,0
062zMMgHi9uItVynwfPHik,165,[],Breadman,3
58Mf6xjLIMJBZ4ryubevrS,92,[],Self Made Ballerz,0
4vOvtvYTH5DINgx6ztigd4,239,['detroit hip hop'],Vinnie Stacks,0
391VCYBUB1PFj0GkKFpTAw,186,['detroit hip hop'],E-Dash,0
4Kt43nArRyGJoc8UIHyPPx,67,[],John Conner,0
39Seq6laQj29Bj8ThdHCam,1881,['detroit hip hop'],K Deezy,16
1MHp2uqIkLzBB5axt3BiFv,138,['detroit hip hop'],Tony Trice,0
7pTBdOC9hEH0w2ZWUcAZp0,256,['detroit hip hop'],P.Money Bags,25
4Y2YZOi3DqJ04TYla25POI,186,['detroit hip hop'],Rev City,10
3tAKit4q7LmqCeKXNjFFyF,55,[],Supa Star,0
09UM8ikWppku7qwE9GhqOK,567,['detroit trap'],Maserati Money,3
7h48Nbrte7qStl3j2NqQxG,108,[],Dlo Tha Don,0
3aRWf6d2o0Wqm34XOd1V5f,2791,[],80's Babies,13
5t5ZEboj9I4RZKNII0rqOO,0,[],"scar child, porche",0
5Vm4Fp5d3zXM6NsYzvio8l,3148,['detroit trap'],L.o.m,15
3ErygjWZbm3sdL7kLZYg6M,6081,['detroit trap'],Stunthard Hotboyz,13
4qDteH22hIgLxRK5HCXM98,1979,['detroit trap'],Shredgang Strap,21
7fKiDS9ftTP9DsC9qTUhd6,29614,"['detroit hip hop', 'detroit trap']",Doughboyz Cashout,40
191qKtTdzZLmWxJq04Q0TE,3808,"['detroit hip hop', 'detroit trap']",9000 Rondae,21
2ROxF2SW2Nuxzi4yjT4Xek,14939,"['detroit hip hop', 'detroit trap', 'scam rap']",Band Gang Biggs,32
7IObITLLstm68dqsal3aqN,1653,['boston hip hop'],STATIK KXNG,15
56UroJsdmx75sDer4jm0y4,531,[],Mithril Oreder,33
29M3C4IzWXrztUr4cV2umC,65137,['battle rap'],King Los,46
70svT4F0xhbyQ5lQx6UE4b,4326,[],Candye Kane,22
1HWAHN5cOHGYjmad5lDhy1,2052,"['black death', 'voidgaze']",Proscription,19
7KE8SfpBhltKZ2C4lzdKPf,2290,"['death doom', 'minneapolis metal']",Void Rot,13
4BO9lOcFn9T1sRQlssrd0h,1644,"['death doom', 'new york death metal', 'nyc metal']",Funeral Leech,9
6I0GdGoh5PNiK2cc4GnKwD,3438,"['new wave of osdm', 'voidgaze', 'voidgrind']",Faceless Burial,17
225ERSUWzaV9zMpB1UP4Zf,1191,['black death'],Temple Nightside,9
3RnkSGStNRAy1F5y6RyhC2,1265,['voidgaze'],Malakhim,17
5tG11cjFU7s5yuRA8z7yvf,2199,"['new wave of osdm', 'sci-fi metal']",Warp Chamber,10
7w2cQkraSNaYeHe5nHgvA8,2824,['italian death metal'],Cosmic Putrefaction,14
5KGJFenkLeQ77WEgKFPnTZ,1112,['new wave of osdm'],Worm,12
1Zh4a4hBFOUWyALx11Dsn7,2728,"['french death metal', 'french metal']",Skelethal,15
6s1hQzoXYdEjYdJiHbu1iZ,5126,"['cavernous death metal', 'voidgaze']",Ulthar,15
5pDRIlx73GcLjtW2nVOVm4,732,['black death'],Dearth,5
3KZGZx0gmgB7hlMrt7sxsB,2535,['progressive black metal'],Voidceremony,11
5T7a0lQ6x5ABq8LtJGyTm2,4815,[],Rope Sect,22
3fPxTnmVGEzIKSyYN2r6sM,928,['german black metal'],Mosaic,10
7nOT3FnmKEzbGvTS2fbeaV,14966,"['cosmic black metal', 'german death metal', 'lovecraftian metal']",Sulphur Aeon,24
1jfFNEqIoGOvZZNaYN9BTV,8953,"['german black metal', 'german pagan metal', 'pagan black metal']",Helrunar,19
6XTqxqvhEFiQQt2OKOl11o,749,['swedish heavy metal'],Dead Kosmonaut,5
0yY6r4UHQDv4BUOr5bKu1o,1785,['alternative metal'],Black Sites,6
0Uex2DWEyMpKGufgzh5A1b,1431,['progressive doom'],Valborg,10
088rwaZ0gRj5g2RTJ0rVTF,696,['us power metal'],Demon Bitch,6
3WR46rxMmXfJvv3QWDXIfa,48,[],Plattform,0
418YW0oVkzWQjG0XGhJQhV,46,[],MCB,17
0nId3OGBgtIGLxfEtMy6XR,99,[],Hardholz,1
5I3OxJZSHVcI9xAgmRKvY1,3,[],Cobra,0
2IMwGEtRYaZpJIi7WJO0eG,7,[],Plattform,0
4tQK1QHqgIZzCuYgvvkf8J,2431,"['german heavy metal', 'nwothm']",Iron Kobra,8
32tdABtANmyiOHosk0nV9U,10,[],Feuerstein,0
3XDF3JvnPk1WRtKHibFQIe,106,[],Buzzard,0
7LgR78qDuwBg50s5VS59JW,257,[],Exodo,16
3egrFrHzwzOhVCnl75TLqZ,177,[],Ghandi,2
63PQwUoL8duKtxMtifqXlU,165,[],Antídoto,0
54CaCLX82gQWUohoq9R3d9,40,[],Darkland,1
3sSzHXBEBJPWAEYZjmkila,1,[],Wyxmer,0
5q3jUG6D2Yj4nFB9ADndcs,2898,['neo-trad doom metal'],Pale Divine,13
0yRJU1t0LwRKneMhItoSqG,1365,"['speed metal', 'us power metal']",Tyrant,11
7KT4ngkJb2DgxVjMlPwGcu,301,['belgian metal'],Thorium,19
6BWwraUOE3IWfjQrJUbe6h,180,[],Black Soul Horde,7
6V0dZ0LdXGZwoe5IaheA34,647,['neo-trad metal'],Ignitor,6
2cdVovbrsavkkXxdpbHwz0,85,[],Blazon Rite,1
53kizqVBwGfv7yqxtzCsdz,669,['nwothm'],Ice War,6
3qcFxAxc0pzQklnjUKxPDk,3650,"['nwothm', 'swedish heavy metal']",Screamer,20
0lwL1Cu96Wvy1hMwfLqHHC,13574,"['neo-trad metal', 'nwothm']",Striker,29
0Cor5wxhCtEuSz85zFb9qY,1272,['turkish black metal'],Imha Tarikat,11
3LK2679Nq3dPGKB0QyiVb7,502,['tolkien metal'],Grabunhold,10
7rkF7HD7gJYCtltfBmSVub,893,['german black metal'],Dauþuz,9
35nRMXjWV3s13wviaSLm36,1018,['german black metal'],Naxen,7
5bfzXMJRSxd7egCqTI8UHo,3630,['german black metal'],Nagelfar,14
51xjQsqn95MC8DlAVEO4cm,7580,"['atmospheric black metal', 'chaotic black metal', 'dutch black metal', 'dutch metal', 'post-black metal', 'post-doom metal', 'voidgaze']",Fluisteraars,25
6R7zLKFpRPiNEviExANRhY,2372,['atmospheric black metal'],The Committee,17
2OGO1Fv4QCiCbjXY2gMidQ,4561,"['german black metal', 'pagan black metal', 'swiss black metal', 'voidgaze']",Ungfell,22
2dNNRreuWrVDbNX2srDdag,8011,"['german black metal', 'voidgaze']",Ultha,16
1M4G9eIvgvQOmx36Sxtbtp,3863,"['atmospheric black metal', 'dutch black metal', 'dutch metal', 'modern psychedelic folk', 'voidgaze']",Turia,17
57NjjRyPxXEoEOaDd0qjXg,380,['german grindcore'],Kadaverficker,9
7n93z7tP2VgoQRu4bnF6FQ,405,['saxony metal'],Evil Warriors,2
5zEHbrWueyR5cgFErz35pL,585,['us power metal'],Adamantis,12
7eSVSGjrGmW6f8t21v3gHl,642,['german death metal'],Arroganz,5
4oBFyZIKI453ksDU9ZyrYP,144,[],Hans Lazer Alien Slam,6
7rsA4YNdVtOisdXzxValgJ,384,['german heavy metal'],NECK CEMETERY,6
5CQIRjKrzPrqLUzFuW8v4H,2116,"['german death metal', 'grisly death metal']",Slaughterday,11
2d58mhKUvYuXsZND2vWu5v,5516,"['avant-garde black metal', 'avant-garde metal', 'depressive black metal', 'german black metal']",Nocte Obducta,16
60RFcYKEjhg6JZiW6Opvpa,738,['german grindcore'],GUT,16
7FCvMREKd4Uuo3HsyX6uwk,9538,"['german death metal', 'grisly death metal']",Chapel Of Disease,20
6rVRU7I6r1lt6bhXGYTRQL,18990,['post-doom metal'],Mantar,28
7nfMkuY8DGIG34WcqdvtQc,77,['german thrash metal'],Irrtum,1
3rHTxH2it9i3O73UQbnMvM,4551,"['german thrash metal', 'new wave of thrash metal']",Traitor,23
1wVXW6HkSbISq4IelPOhRx,3320,['german black metal'],Totenwache,20
2F557EOOaJTpXbwHsF2dtQ,1322,['german black metal'],Streams of Blood,9
2KzeDWrE00WnczjeC0wiUo,1960,"['black death', 'deathrash']",Ares Kingdom,8
0Nh7EPdgyS7T681vzV4kGK,905,[],Assassination,17
1Zu9sLOdGKWtXZYnKhaOui,2069,"['new wave of speed metal', 'norwegian metal']",Black Viper,11
7KcUW8fsZuktQXNNJeySG4,4681,['j-metal'],Acid,21
0zVjHf0H46AZqaxSl8C4Ko,8580,['black thrash'],Gehennah,20
7kycenQfsHsRIXavZRA6Pa,109,[],Street Lethal,1
4Vxn70kQXsGoVMgHQxiGnN,36,[],Rougenoire,0
1Y7cz9J7AcIvHhw3zpzdXm,94,['irish metal'],12 Gauge Outrage,0
5KWWfJgu56TO2FikSvgP3w,6,[],Elleb,1
0KwbtDO1ah0kTSXFOSslRA,19,[],Lace & Whiskey,0
50skCEh6FOVRKINl92gK2c,5656,"['euskal metal', 'melodic metal', 'neo-trad metal', 'power metal', 'spanish metal', 'symphonic power metal']",Vhäldemar,26
11kmWo5Q3V71P043ZFGbIY,0,[],Hypotec,0
0ybWdYYCW3zT7YalQOwbM4,22,[],Bonemechanics,0
3sJINKe7zm2O0sE4WVyHA2,378,[],Soul Grinder,2
52LGQBXzOrmJksXnTCCY0W,2,[],Celestine Hacksell,0
5NhkmsiugtYeI1DyD1mqdA,13,[],Perseenreijän ritarit,0
7iRc5yBzjX4wGQdsnf5B9i,308,['finnish heavy metal'],Crimson Day,1
3Om5Gv2z0ihZClihpscSJe,1481,"['nwothm', 'pittsburgh metal']",Lady Beast,10
7JrEGTOGJJs9abgt3fOauh,742,['nwothm'],Sölicitör,12
6KvfDShvhTB8h79wS5RGUl,5,[],Totally Snake,0
68zS5If4MPJUmLYxnLdIDb,41,[],Natalie Chandra,0
0ldKwpMHrYa5MD3JfodGcc,24,[],LadyAxe,0
6Y18GzrHfwr5EIVtzLEJK2,4,[],Joe Cumbé,0
3NZPtsPjlsvHXd8WglYcVN,164,[],Toxic Ambition,0
4CMil2Cbq6y6yMcCaUSnHY,111,[],The V,1
1pbEZTFweqdpGugARfRokF,2221,['romanian metal'],Scarlet Aura,10
32GUXEt8qzEoUyeYqZkHRF,6,[],Frank and Howdy,0
0znYdSCG2n7myCQ8BRsJqL,5218,[],Reece,41
0IADz9hkz5YnzutA8ByDqZ,84,['scottish metal'],Corrupt The System,0
